item,weight,code
缄,3.1675299984481295e-06,usgv
璞,3.1680599984478697e-06,usgw
岱,3.16858999844761e-06,usgx
岌,3.170169998446836e-06,usgy
淅,3.1727999984455475e-06,usgz
甘,8.098675996032209e-05,ush
坦,8.125067996019279e-05,usi
估,8.129702996017008e-05,usj
旦,8.133179996015305e-05,usk
挣,8.1840139959904e-05,usl
妮,8.184856995989985e-05,usm
暖,8.18654299598916e-05,usn
猪,8.198553995983275e-05,uso
乃,8.207086995979095e-05,usp
辆,8.22436599597063e-05,usq
琳,8.228737995968487e-05,usr
郁,8.245489995960279e-05,uss
甜,8.25692099595468e-05,ust
滑,8.264664995950886e-05,usu
冬,8.26634999595006e-05,usv
讶,8.276990995944847e-05,usw
固,8.301749995932716e-05,usx
悟,8.333830995916999e-05,usy
洪,8.34252299591274e-05,usz
现,0.0021920082889260676,ut
贼,8.352425995907889e-05,uua
途,8.354690995906779e-05,uub
盟,8.356639995905824e-05,uuc
零,8.377921995895398e-05,uud
臧,3.1738499984450327e-06,uuea
耨,1.201099999411544e-07,uueba
鲢,1.201099999411544e-07,uuebb
狺,1.2062999994089964e-07,uuebc
桡,1.2062999994089964e-07,uuebd
匏,1.2062999994089964e-07,uuebe
溲,1.2115999994064e-07,uuebf
阃,1.2168999994038032e-07,uuebg
怱,1.2168999994038032e-07,uuebh
瑷,1.2220999994012555e-07,uuebi
蚍,1.2220999994012555e-07,uuebj
砗,1.2220999994012555e-07,uuebk
領,1.2220999994012555e-07,uuebl
髁,1.2220999994012555e-07,uuebm
誗,1.2220999994012555e-07,uuebn
曩,1.227399999398659e-07,uuebo
麴,1.227399999398659e-07,uuebp
輯,4.739999997677728e-09,uuebqa
覊,4.739999997677728e-09,uuebqb
昬,4.739999997677728e-09,uuebqc
攲,4.739999997677728e-09,uuebqd
鶴,4.739999997677728e-09,uuebqe
噑,4.739999997677728e-09,uuebqf
稃,4.739999997677728e-09,uuebqg
榾,4.739999997677728e-09,uuebqh
詌,4.739999997677728e-09,uuebqi
貢,4.739999997677728e-09,uuebqj
蝜,4.739999997677728e-09,uuebqk
鵩,4.739999997677728e-09,uuebql
弍,4.739999997677728e-09,uuebqm
骴,4.739999997677728e-09,uuebqn
頞,4.739999997677728e-09,uuebqo
敠,4.739999997677728e-09,uuebqp
饾,4.739999997677728e-09,uuebqq
兠,4.739999997677728e-09,uuebqr
鼑,4.739999997677728e-09,uuebqs
菂,4.739999997677728e-09,uuebqt
啗,4.739999997677728e-09,uuebqu
髢,4.739999997677728e-09,uuebqv
隄,4.739999997677728e-09,uuebqw
豖,4.739999997677728e-09,uuebqx
齣,4.739999997677728e-09,uuebqy
裭,4.739999997677728e-09,uuebqz
綺,4.739999997677728e-09,uuebra
郪,4.739999997677728e-09,uuebrb
鬅,4.739999997677728e-09,uuebrc
嗱,4.739999997677728e-09,uuebrd
覓,4.739999997677728e-09,uuebre
嵂,4.739999997677728e-09,uuebrf
冖,4.739999997677728e-09,uuebrg
蘪,4.739999997677728e-09,uuebrh
傌,4.739999997677728e-09,uuebri
龒,4.739999997677728e-09,uuebrj
琭,4.739999997677728e-09,uuebrk
礧,4.739999997677728e-09,uuebrl
瓓,4.739999997677728e-09,uuebrm
鴻,4.739999997677728e-09,uuebrn
嬾,4.739999997677728e-09,uuebro
秬,4.739999997677728e-09,uuebrp
梾,4.739999997677728e-09,uuebrq
刲,4.739999997677728e-09,uuebrr
鏗,4.739999997677728e-09,uuebrs
趷,4.739999997677728e-09,uuebrt
埈,4.739999997677728e-09,uuebru
璄,4.739999997677728e-09,uuebrv
橸,4.739999997677728e-09,uuebrw
劑,4.739999997677728e-09,uuebrx
厪,4.739999997677728e-09,uuebry
僥,4.739999997677728e-09,uuebrz
裛,4.739999997677728e-09,uuebsa
躪,4.739999997677728e-09,uuebsb
蓚,4.739999997677728e-09,uuebsc
姍,4.739999997677728e-09,uuebsd
鞦,4.739999997677728e-09,uuebse
睌,4.739999997677728e-09,uuebsf
镥,4.739999997677728e-09,uuebsg
醌,4.739999997677728e-09,uuebsh
辢,4.739999997677728e-09,uuebsi
薦,4.739999997677728e-09,uuebsj
櫜,4.739999997677728e-09,uuebsk
彫,4.739999997677728e-09,uuebsl
俍,4.739999997677728e-09,uuebsm
琙,4.739999997677728e-09,uuebsn
曖,4.739999997677728e-09,uuebso
盫,4.739999997677728e-09,uuebsp
鲰,4.739999997677728e-09,uuebsq
倂,4.739999997677728e-09,uuebsr
妰,4.739999997677728e-09,uuebss
襈,4.739999997677728e-09,uuebst
髽,4.739999997677728e-09,uuebsu
呪,4.739999997677728e-09,uuebsv
鳷,4.739999997677728e-09,uuebsw
軫,4.739999997677728e-09,uuebsx
蠈,4.739999997677728e-09,uuebsy
醖,4.739999997677728e-09,uuebsz
哊,4.739999997677728e-09,uuebta
巊,4.739999997677728e-09,uuebtb
穎,4.739999997677728e-09,uuebtc
闉,4.739999997677728e-09,uuebtd
恞,4.739999997677728e-09,uuebte
曎,4.739999997677728e-09,uuebtf
钖,4.739999997677728e-09,uuebtg
鷃,4.739999997677728e-09,uuebth
銹,4.739999997677728e-09,uuebti
熖,4.739999997677728e-09,uuebtj
翣,4.739999997677728e-09,uuebtk
覀,4.739999997677728e-09,uuebtl
榅,4.739999997677728e-09,uuebtm
騨,4.739999997677728e-09,uuebtn
熥,4.739999997677728e-09,uuebto
颋,4.739999997677728e-09,uuebtp
穟,4.739999997677728e-09,uuebtq
捒,4.739999997677728e-09,uuebtr
鉥,4.739999997677728e-09,uuebts
暏,4.739999997677728e-09,uuebtt
繖,4.739999997677728e-09,uuebtu
楉,4.739999997677728e-09,uuebtv
遷,4.739999997677728e-09,uuebtw
宍,4.739999997677728e-09,uuebtx
褭,4.739999997677728e-09,uuebty
鼽,4.739999997677728e-09,uuebtz
珹,4.739999997677728e-09,uuebua
瑺,4.739999997677728e-09,uuebub
駮,4.739999997677728e-09,uuebuc
瞹,4.739999997677728e-09,uuebud
鷟,4.739999997677728e-09,uuebue
矚,4.739999997677728e-09,uuebuf
幒,4.739999997677728e-09,uuebug
蕰,4.739999997677728e-09,uuebuh
訧,4.739999997677728e-09,uuebui
俁,4.739999997677728e-09,uuebuj
蒑,4.739999997677728e-09,uuebuk
迻,4.739999997677728e-09,uuebul
喭,4.739999997677728e-09,uuebum
鸂,4.739999997677728e-09,uuebun
呺,4.739999997677728e-09,uuebuo
痃,4.739999997677728e-09,uuebup
駝,4.739999997677728e-09,uuebuq
鞓,4.739999997677728e-09,uuebur
襩,4.739999997677728e-09,uuebus
遈,4.739999997677728e-09,uuebut
綣,4.739999997677728e-09,uuebuu
淺,4.739999997677728e-09,uuebuv
挵,4.739999997677728e-09,uuebuw
儾,4.739999997677728e-09,uuebux
疒,4.739999997677728e-09,uuebuy
眤,4.739999997677728e-09,uuebuz
袮,4.739999997677728e-09,uuebva
囖,4.739999997677728e-09,uuebvb
孋,4.739999997677728e-09,uuebvc
恡,4.739999997677728e-09,uuebvd
喹,4.739999997677728e-09,uuebve
躩,4.739999997677728e-09,uuebvf
駉,4.739999997677728e-09,uuebvg
娵,4.739999997677728e-09,uuebvh
玃,4.739999997677728e-09,uuebvi
噭,4.739999997677728e-09,uuebvj
鐧,4.739999997677728e-09,uuebvk
吙,4.739999997677728e-09,uuebvl
啈,4.739999997677728e-09,uuebvm
撝,4.739999997677728e-09,uuebvn
熕,4.739999997677728e-09,uuebvo
筻,4.739999997677728e-09,uuebvp
榑,4.739999997677728e-09,uuebvq
騑,4.739999997677728e-09,uuebvr
蟦,4.739999997677728e-09,uuebvs
剕,4.739999997677728e-09,uuebvt
枓,4.739999997677728e-09,uuebvu
啑,4.739999997677728e-09,uuebvv
癚,4.739999997677728e-09,uuebvw
斶,4.739999997677728e-09,uuebvx
荅,4.739999997677728e-09,uuebvy
喫,4.739999997677728e-09,uuebvz
狝,1.2326999993960622e-07,uuebw
鍊,1.2326999993960622e-07,uuebx
椐,1.2326999993960622e-07,uueby
蘖,1.2378999993935146e-07,uuebz
踝,3.181229998441417e-06,uuec
拄,3.183859998440129e-06,uued
盅,3.1854399984393544e-06,uuee
嗫,3.1864999984388356e-06,uuef
垛,3.188079998438061e-06,uueg
纶,3.1928199984357392e-06,uueh
橄,3.205459998429546e-06,uuei
呓,3.2059899984292863e-06,uuej
霭,3.225479998419738e-06,uuek
皋,3.2296899984176754e-06,uuel
膺,3.231269998416901e-06,uuem
纨,3.2333799984158672e-06,uuen
陇,3.2349599984150935e-06,uueo
搪,3.2360099984145787e-06,uuep
轶,3.239699998412771e-06,uueq
啕,3.2407599984122517e-06,uuer
溫,1.2378999993935146e-07,uuesa
號,1.2378999993935146e-07,uuesb
喾,1.2378999993935146e-07,uuesc
満,1.2378999993935146e-07,uuesd
響,1.2378999993935146e-07,uuese
剡,1.2378999993935146e-07,uuesf
爭,1.2378999993935146e-07,uuesg
譞,1.2378999993935146e-07,uuesh
羝,1.2431999993909178e-07,uuesi
鹕,1.2431999993909178e-07,uuesj
睏,1.2431999993909178e-07,uuesk
觜,1.2431999993909178e-07,uuesl
嫈,1.2484999993883213e-07,uuesm
佺,1.2484999993883213e-07,uuesn
熘,1.2484999993883213e-07,uueso
萏,1.2484999993883213e-07,uuesp
媽,1.2484999993883213e-07,uuesq
棼,1.2536999993857737e-07,uuesr
觚,1.2536999993857737e-07,uuess
苷,1.2536999993857737e-07,uuest
鲩,1.2589999993831772e-07,uuesu
谳,1.2589999993831772e-07,uuesv
書,1.2589999993831772e-07,uuesw
鸰,1.2589999993831772e-07,uuesx
佾,1.2642999993805802e-07,uuesy
抺,1.2642999993805802e-07,uuesz
谙,3.252339998406578e-06,uuet
琬,3.258139998403737e-06,uueu
卞,3.266569998399607e-06,uuev
濮,3.28078999839264e-06,uuew
吠,3.288169998389024e-06,uuex
們,3.2892199983885096e-06,uuey
摞,3.2923799983869616e-06,uuez
仰,8.40573599588177e-05,uuf
悠,8.412268995878571e-05,uug
屁,8.421539995874027e-05,uuh
掩,8.422750995873434e-05,uui
粗,8.423119995873254e-05,uuj
轩,8.424384995872634e-05,uuk
损,8.431811995868994e-05,uul
晕,8.434550995867653e-05,uum
玲,8.438080995865924e-05,uun
蛇,8.451934995859137e-05,uuo
慰,8.454199995858027e-05,uup
码,8.472531995849045e-05,uuq
踪,8.473163995848735e-05,uur
琴,8.487123995841896e-05,uus
货,8.489546995840709e-05,uut
暂,8.491232995839882e-05,uuu
唇,8.498502995836321e-05,uuv
瑞,8.507878995831728e-05,uuw
递,8.529582995821094e-05,uux
孟,8.558871995806744e-05,uuy
鹰,8.565087995803699e-05,uuz
无,0.0022005157989218997,uv
如,0.0022694740388881146,uw
膀,8.62403399577482e-05,uxa
拖,8.629881995771955e-05,uxb
录,8.660118995757141e-05,uxc
票,8.670970995751824e-05,uxd
述,8.679029995747875e-05,uxe
额,8.681979995746431e-05,uxf
貌,8.686720995744107e-05,uxg
恢,8.69104099574199e-05,uxh
旌,3.2929099983867018e-06,uxia
昱,3.3044999983810234e-06,uxib
睐,3.3092399983787013e-06,uxic
鳌,3.3129199983768983e-06,uxid
蹒,3.321349998372768e-06,uxie
呲,3.3234599983717344e-06,uxif
萃,3.3281999983694118e-06,uxig
怏,3.3308399983681184e-06,uxih
莓,3.3308399983681184e-06,uxii
掬,3.3339999983665704e-06,uxij
涓,3.335049998366056e-06,uxik
噘,3.3360999983655416e-06,uxil
峦,3.337679998364768e-06,uxim
埔,3.3397899983637334e-06,uxin
轫,1.2694999993780328e-07,uxioa
饧,1.2694999993780328e-07,uxiob
隻,1.2694999993780328e-07,uxioc
劢,1.2747999993754363e-07,uxiod
淒,1.2747999993754363e-07,uxioe
锍,1.2747999993754363e-07,uxiof
尥,1.2747999993754363e-07,uxiog
嵊,1.2747999993754363e-07,uxioh
褙,1.2800999993728395e-07,uxioi
鲥,1.2800999993728395e-07,uxioj
殘,1.2800999993728395e-07,uxiok
煳,1.2800999993728395e-07,uxiol
笕,1.2800999993728395e-07,uxiom
沚,1.285299999370292e-07,uxion
彟,1.285299999370292e-07,uxioo
純,1.285299999370292e-07,uxiop
璩,1.2905999993676954e-07,uxioq
悛,1.2905999993676954e-07,uxior
鼙,1.2958999993650986e-07,uxios
辏,1.2958999993650986e-07,uxiot
檗,1.2958999993650986e-07,uxiou
眀,1.301099999362551e-07,uxiov
盡,1.301099999362551e-07,uxiow
饫,1.301099999362551e-07,uxiox
鞮,1.301099999362551e-07,uxioy
嗉,1.3063999993599545e-07,uxioz
铿,3.3445299983614113e-06,uxip
麓,3.3529599983572813e-06,uxiq
湮,3.357699998354959e-06,uxir
赂,3.360859998353411e-06,uxis
擞,3.365079998351343e-06,uxit
渲,3.3713999983482472e-06,uxiu
瞑,3.3740299983469587e-06,uxiv
皑,3.3840399983420545e-06,uxiw
俟,3.3898299983392175e-06,uxix
涣,3.3950999983366356e-06,uxiy
炬,3.396679998335862e-06,uxiz
扶,8.702734995736261e-05,uxj
辉,8.704789995735255e-05,uxk
氏,8.712375995731539e-05,uxl
惧,8.722489995726583e-05,uxm
耐,8.72496599572537e-05,uxn
御,8.757362995709498e-05,uxo
哎,8.765632995705445e-05,uxp
磨,8.816730995680412e-05,uxq
插,8.820154995678734e-05,uxr
肚,8.825580995676075e-05,uxs
编,8.828740995674527e-05,uxt
轰,8.856238995661055e-05,uxu
摩,8.859873995659275e-05,uxv
彻,8.871778995653442e-05,uxw
竹,8.872200995653235e-05,uxx
抵,8.872253995653209e-05,uxy
辛,8.894957995642085e-05,uxz
开,0.002289828848878142,uy
知,0.0023163422588651523,uz
健,8.897749995640718e-05,vaa
隔,8.903596995637854e-05,vab
丰,8.905124995637104e-05,vac
贴,8.912130995633671e-05,vad
壮,8.920980995629337e-05,vae
跃,8.925352995627193e-05,vaf
乌,8.932727995623581e-05,vag
雾,8.946107995617025e-05,vah
莲,8.946213995616975e-05,vai
纵,8.960014995610212e-05,vaj
评,8.976134995602314e-05,vak
踵,3.3982599983350876e-06,vala
涮,3.399839998334314e-06,valb
曝,3.401419998333539e-06,valc
骰,3.4029999983327654e-06,vald
腋,3.4172299983257937e-06,vale
阉,3.4182799983252793e-06,valf
晗,3.4193299983247645e-06,valg
荼,3.4309199983190866e-06,valh
痪,3.434079998317538e-06,vali
榄,3.435659998316764e-06,valj
浣,3.441989998313663e-06,valk
袒,3.448829998310312e-06,vall
殂,1.3063999993599545e-07,valma
铘,1.3063999993599545e-07,valmb
爲,1.3116999993573577e-07,valmc
唎,1.3169999993547612e-07,valmd
調,1.3169999993547612e-07,valme
寫,1.3169999993547612e-07,valmf
襌,1.3221999993522136e-07,valmg
鏦,1.3221999993522136e-07,valmh
綠,1.3221999993522136e-07,valmi
跗,1.3274999993496168e-07,valmj
羖,1.3274999993496168e-07,valmk
翀,1.3274999993496168e-07,valml
凇,1.3274999993496168e-07,valmm
銎,1.3274999993496168e-07,valmn
濬,1.3274999993496168e-07,valmo
銀,1.3274999993496168e-07,valmp
羏,1.3274999993496168e-07,valmq
禦,1.3327999993470203e-07,valmr
髀,1.3327999993470203e-07,valms
缫,1.3327999993470203e-07,valmt
绂,1.3379999993444727e-07,valmu
鞯,1.3379999993444727e-07,valmv
燹,1.3379999993444727e-07,valmw
伛,1.343299999341876e-07,valmx
蛄,1.343299999341876e-07,valmy
驺,1.3485999993392794e-07,valmz
跚,3.4535799983079845e-06,valn
荻,3.457259998306182e-06,valo
幌,3.4588399983054073e-06,valp
噤,3.463579998303085e-06,valq
慵,3.4641099983028254e-06,valr
桨,3.4809699982945655e-06,vals
踞,3.4830699982935367e-06,valt
迄,3.485179998292503e-06,valu
荤,3.5073099982816604e-06,valv
笺,3.5094099982806316e-06,valw
绥,3.5178399982765017e-06,valx
羚,3.5220599982744345e-06,valy
胄,3.5310099982700496e-06,valz
匆,8.987354995596817e-05,vam
赏,9.005528995587914e-05,van
典,9.009900995585772e-05,vao
慧,9.057311995562543e-05,vap
擦,9.089128995546955e-05,vaq
悉,9.114256995534644e-05,var
浮,9.126477995528657e-05,vas
洁,9.129269995527288e-05,vat
扭,9.155503995514436e-05,vau
旋,9.16988499550739e-05,vav
赤,9.17114899550677e-05,vaw
遭,9.181473995501713e-05,vax
裂,9.214555995485505e-05,vay
堆,9.218453995483595e-05,vaz
面,0.0023878775188301052,vb
家,0.002395148668826543,vc
己,0.0024069938688207394,vd
多,0.002432249318808366,ve
宽,9.22266799548153e-05,vfa
夺,9.225775995480008e-05,vfb
浑,9.235626995475181e-05,vfc
芳,9.236732995474639e-05,vfd
邪,9.23963099547322e-05,vfe
凯,9.267707995459464e-05,vff
鞑,3.5310099982700496e-06,vfga
泓,3.537859998266693e-06,vfgb
宸,3.537859998266693e-06,vfgc
缇,3.540489998265405e-06,vfgd
篓,3.541549998264885e-06,vfge
钊,3.5425999982643712e-06,vfgf
亘,3.5431299982641114e-06,vfgg
瓮,3.5468199982623032e-06,vfgh
澹,3.5483999982615294e-06,vfgi
撬,3.5504999982605007e-06,vfgj
辘,3.5520799982597265e-06,vfgk
莘,3.5520799982597265e-06,vfgl
烽,3.5583999982566297e-06,vfgm
汔,1.3537999993367315e-07,vfgna
貓,1.3537999993367315e-07,vfgnb
鏟,4.739999997677728e-09,vfgnca
餔,4.739999997677728e-09,vfgncb
缽,4.739999997677728e-09,vfgncc
颯,5.269999997418065e-09,vfgncd
拝,5.269999997418065e-09,vfgnce
踶,5.269999997418065e-09,vfgncf
冓,5.269999997418065e-09,vfgncg
乗,5.269999997418065e-09,vfgnch
粄,5.269999997418065e-09,vfgnci
锽,5.269999997418065e-09,vfgncj
鯾,5.269999997418065e-09,vfgnck
鹮,5.269999997418065e-09,vfgncl
靰,5.269999997418065e-09,vfgncm
鄫,5.269999997418065e-09,vfgncn
衠,5.269999997418065e-09,vfgnco
妝,5.269999997418065e-09,vfgncp
跓,5.269999997418065e-09,vfgncq
鋙,5.269999997418065e-09,vfgncr
摯,5.269999997418065e-09,vfgncs
鲗,5.269999997418065e-09,vfgnct
臓,5.269999997418065e-09,vfgncu
蕓,5.269999997418065e-09,vfgncv
氳,5.269999997418065e-09,vfgncw
浟,5.269999997418065e-09,vfgncx
斁,5.269999997418065e-09,vfgncy
誼,5.269999997418065e-09,vfgncz
擁,1.359099999334135e-07,vfgnd
啉,1.359099999334135e-07,vfgne
硒,1.359099999334135e-07,vfgnf
鐘,1.3643999993315385e-07,vfgng
炝,1.3643999993315385e-07,vfgnh
迓,1.3695999993289906e-07,vfgni
況,1.3695999993289906e-07,vfgnj
練,1.3695999993289906e-07,vfgnk
閃,1.3695999993289906e-07,vfgnl
疖,1.3695999993289906e-07,vfgnm
綯,5.269999997418065e-09,vfgnna
泝,5.269999997418065e-09,vfgnnb
卲,5.269999997418065e-09,vfgnnc
碝,5.269999997418065e-09,vfgnnd
裇,5.269999997418065e-09,vfgnne
嫀,5.269999997418065e-09,vfgnnf
塹,5.269999997418065e-09,vfgnng
帲,5.269999997418065e-09,vfgnnh
簰,5.269999997418065e-09,vfgnni
鷿,5.269999997418065e-09,vfgnnj
洴,5.269999997418065e-09,vfgnnk
脒,5.269999997418065e-09,vfgnnl
踚,5.269999997418065e-09,vfgnnm
爧,5.269999997418065e-09,vfgnnn
矋,5.269999997418065e-09,vfgnno
苙,5.269999997418065e-09,vfgnnp
楏,5.269999997418065e-09,vfgnnq
潏,5.269999997418065e-09,vfgnnr
杦,5.269999997418065e-09,vfgnns
鍠,5.269999997418065e-09,vfgnnt
湝,5.269999997418065e-09,vfgnnu
寖,5.269999997418065e-09,vfgnnv
瓌,5.269999997418065e-09,vfgnnw
瘝,5.269999997418065e-09,vfgnnx
鈍,5.269999997418065e-09,vfgnny
禂,5.269999997418065e-09,vfgnnz
鯊,5.269999997418065e-09,vfgnoa
窯,5.269999997418065e-09,vfgnob
巗,5.269999997418065e-09,vfgnoc
銊,5.269999997418065e-09,vfgnod
烕,5.269999997418065e-09,vfgnoe
俢,5.269999997418065e-09,vfgnof
僊,5.269999997418065e-09,vfgnog
諕,5.269999997418065e-09,vfgnoh
潟,5.269999997418065e-09,vfgnoi
痠,5.269999997418065e-09,vfgnoj
尫,5.269999997418065e-09,vfgnok
貒,5.269999997418065e-09,vfgnol
褅,5.269999997418065e-09,vfgnom
糬,5.269999997418065e-09,vfgnon
檡,5.269999997418065e-09,vfgnoo
澨,5.269999997418065e-09,vfgnop
泩,5.269999997418065e-09,vfgnoq
峵,5.269999997418065e-09,vfgnor
夋,5.269999997418065e-09,vfgnos
鉆,5.269999997418065e-09,vfgnot
欽,5.269999997418065e-09,vfgnou
篋,5.269999997418065e-09,vfgnov
鄗,5.269999997418065e-09,vfgnow
揵,5.269999997418065e-09,vfgnox
鹐,5.269999997418065e-09,vfgnoy
気,5.269999997418065e-09,vfgnoz
僄,5.269999997418065e-09,vfgnpa
嬢,5.269999997418065e-09,vfgnpb
臑,5.269999997418065e-09,vfgnpc
矊,5.269999997418065e-09,vfgnpd
酕,5.269999997418065e-09,vfgnpe
蓏,5.269999997418065e-09,vfgnpf
廬,5.269999997418065e-09,vfgnpg
髏,5.269999997418065e-09,vfgnph
籬,5.269999997418065e-09,vfgnpi
飂,5.269999997418065e-09,vfgnpj
璉,5.269999997418065e-09,vfgnpk
嘮,5.269999997418065e-09,vfgnpl
鞡,5.269999997418065e-09,vfgnpm
蝲,5.269999997418065e-09,vfgnpn
軦,5.269999997418065e-09,vfgnpo
勀,5.269999997418065e-09,vfgnpp
抅,5.269999997418065e-09,vfgnpq
婙,5.269999997418065e-09,vfgnpr
鴨,5.269999997418065e-09,vfgnps
吰,5.269999997418065e-09,vfgnpt
釬,5.269999997418065e-09,vfgnpu
秖,5.269999997418065e-09,vfgnpv
兯,5.269999997418065e-09,vfgnpw
矔,5.269999997418065e-09,vfgnpx
錧,5.269999997418065e-09,vfgnpy
髴,5.269999997418065e-09,vfgnpz
羒,5.269999997418065e-09,vfgnqa
姶,5.269999997418065e-09,vfgnqb
迵,5.269999997418065e-09,vfgnqc
涷,5.269999997418065e-09,vfgnqd
攅,5.269999997418065e-09,vfgnqe
歠,5.269999997418065e-09,vfgnqf
涰,5.269999997418065e-09,vfgnqg
処,5.269999997418065e-09,vfgnqh
牚,5.269999997418065e-09,vfgnqi
廚,5.269999997418065e-09,vfgnqj
鐺,5.269999997418065e-09,vfgnqk
曇,5.269999997418065e-09,vfgnql
筞,5.269999997418065e-09,vfgnqm
圞,5.269999997418065e-09,vfgnqn
桲,5.269999997418065e-09,vfgnqo
譪,5.269999997418065e-09,vfgnqp
阛,5.269999997418065e-09,vfgnqq
剚,5.269999997418065e-09,vfgnqr
螲,5.269999997418065e-09,vfgnqs
牐,5.269999997418065e-09,vfgnqt
勈,5.269999997418065e-09,vfgnqu
娛,5.269999997418065e-09,vfgnqv
讞,5.269999997418065e-09,vfgnqw
峽,5.269999997418065e-09,vfgnqx
枲,5.269999997418065e-09,vfgnqy
蟢,5.269999997418065e-09,vfgnqz
跣,1.374899999326394e-07,vfgnr
閒,1.374899999326394e-07,vfgns
砬,1.3801999993237976e-07,vfgnt
鼍,1.3801999993237976e-07,vfgnu
锶,1.3801999993237976e-07,vfgnv
磴,1.3801999993237976e-07,vfgnw
瘿,1.3801999993237976e-07,vfgnx
瞋,1.3853999993212497e-07,vfgny
焗,1.3853999993212497e-07,vfgnz
蝗,3.5663099982527547e-06,vfgo
濒,3.580529998245788e-06,vfgp
晁,3.58421999824398e-06,vfgq
锢,3.5847399982437255e-06,vfgr
冢,3.5884299982419173e-06,vfgs
螃,3.594229998239076e-06,vfgt
坷,3.5968599982377873e-06,vfgu
箐,3.5968599982377873e-06,vfgv
骁,3.598439998237013e-06,vfgw
腺,3.5994899982364987e-06,vfgx
裆,3.6021299982352053e-06,vfgy
撵,3.612139998230301e-06,vfgz
傅,9.281930995452496e-05,vfh
炮,9.294099995446534e-05,vfi
赞,9.32496899543141e-05,vfj
拔,9.350517995418893e-05,vfk
枫,9.360631995413937e-05,vfl
绪,9.379543995404672e-05,vfm
胖,9.382229995403356e-05,vfn
塔,9.392133995398504e-05,vfo
浩,9.403932995392724e-05,vfp
骗,9.408305995390581e-05,vfq
鸟,9.421053995384335e-05,vfr
仁,9.429587995380153e-05,vfs
旅,9.44323099537347e-05,vft
佳,9.456347995367043e-05,vfu
嗯,9.45719099536663e-05,vfv
颗,9.472203995359275e-05,vfw
